,Unnamed: 0,artist_name,track_title,track_id,popularity,artist_genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre,lyrics,len,topic,release_date
1536,18511,the offspring,the kids aren't alright,4EchqUKQ3qAQuRNKmeIpnf,81,"alternative metal, permanent wave, post-grunge, punk, rock, skate punk, socal pop punk",0.523,0.943,1.0,-4.203,1.0,0.0337,0.00704,3.81e-05,0.0579,0.766,99.607,pop,young future bright woah neighborhood alive woah damn street woah gonna beat neighborhood crack tear woah kid grow live wear woah little street swallow live chance throw free long hard hard fragile live shatter dream woah instead drop couple kid woah live home cause woah play guitar smoke commit suicide woah die woah hell go cruelest dream reality chance throw free long hard hard fragile live shatter dream chance throw free long hard hard fragile live shatter dream,78,world/life,1998
1537,18524,ub40,please don't make me cry,5aDuz2VN1wtUrjyufxr7Rj,49,"reggae fusion, uk reggae",0.842,0.309,8.0,-16.818,1.0,0.0598,0.265,0.000673,0.135,0.814,75.586,reggae,gonna leave beg stay baby morning go little pretty thing know leave cry cause goodbye know leave good good time spend say yeah want pain inside darling know go leave cry pain stand gonna leave gonna leave poor pain stand gonna leave gonna leave poor baby plead,47,sadness,1983
1538,18529,breaking benjamin,rain,2ehkJlAysINP3czoqaklyT,43,"alternative metal, nu metal, post-grunge",0.618,0.317,0.0,-9.835,1.0,0.0278,0.561,0.0,0.102,0.372,124.826,pop,photograph dollar crowd past family honest plea remain rain rain away come world wait want notion heart wrap safe get closer cause allow,23,sadness,2004
1539,18539,jesse mccartney,because you live,2zFU4UbmsjNHcnod8MlvYx,48,"dance pop, pop, post-teen pop",0.369,0.84,9.0,-4.298,0.0,0.0567,0.194,0.0,0.154,0.328,198.5,pop,star rain heavy heart world mind voice pull like look answer couldn right know know live breathe believe help live girl world twice star alright survive alive life kill time hop fail wanna look eye live breathe believe help live girl world twice star live live live reason lose fight want give live breathe believe help live girl world twice star live live breathe believe help live girl world need survive live live live,74,world/life,2004
1540,18541,the kooks,seaside,0QCuMBeqdWkwFUTO1WlAjH,47,"brighton indie, garage rock, modern rock, rock",0.616,0.41,1.0,-8.523,1.0,0.0413,0.732,0.0,0.123,0.324,129.498,rock,want seaside try everybody want fell seaside handle charm time sleight hand want seaside try everybody want fell seaside handle charm time sleight hand try kind hard girl away away want seaside try everybody want seaside seaside seaside,38,sadness,2006
1541,18560,tears for fears,mad world,0Qv7xi6uPSqH2k82tOkGSt,67,"new romantic, new wave, new wave pop, permanent wave, rock, sophisti-pop, synthpop",0.628,0.907,4.0,-6.047,1.0,0.0412,0.0471,0.0579,0.0635,0.954,118.724,pop,familiar face wear place wear face bright early daily race go go tear fill glass expression expression hide head wanna drown sorrow tomorrow tomorrow kind funny kind dream die best hard tell cause hard people circle world world world world children wait feel good birthday birthday feel child listen listen go school nervous know know hello teacher tell lesson look right look right kind funny kind dream die best hard tell hard people circle world world world world kind funny kind dream die best hard tell cause hard people circle world world halargian world world,95,world/life,1983
1542,18613,pretenders,thin line between love and hate,6nuOvrkMWmuDgoXPB3wIx8,33,"album rock, classic rock, mellow gold, new romantic, new wave, new wave pop, permanent wave, rock, soft rock",0.688,0.533,9.0,-7.664,0.0,0.0287,0.334,0.000684,0.0742,0.65,128.291,pop,line hate line hate clock morning get knock door voice sweet say open door let ask say hungry hang coat pass time smile raise voice clock morning second think line hate repeat sweetest woman world meanest woman world hurt quiet hold inside hurt hospital bandage foot head state shock dead couldn believe girl like think girl nerve guess action speak louder word line hate repeat,65,violence,1984
1543,18643,simon & garfunkel,homeward bound,4Xl2PrS3DJqqSKXCo6Uhv9,62,"classic rock, folk, folk rock, melancholia, mellow gold, rock, soft rock",0.485,0.378,3.0,-11.773,1.0,0.0337,0.831,0.0,0.103,0.528,92.928,pop,sittin railway station ticket destination tour onenight stand suitcase guitar hand stop neatly plan poet oneman band homeward bind wish homeward bind home think escapin home music playin home lie waitin silently lyric commercial,34,music,1966
1544,18649,gary wright,dream weaver,74DrA5fFoGSy4xgkZarZtP,55,"album rock, classic rock, soft rock, yacht rock",0.266,0.389,4.0,-13.682,1.0,0.0305,0.244,1.42e-06,0.0688,0.148,140.243,country,close eye climb aboard dream weaver train driver away worry today leave tomorrow dream weaver believe night dream weaver believe reach morning light high starry sky maybe astral plane cross highways fantasy help forget today pain dream weaver believe night dream weaver believe reach morning light come soon time away bright moon meet dream weaver believe night dream weaver believe reach morning light,63,world/life,1975
1545,18664,rage against the machine,guerrilla radio,1wsRitfRRtWyEapl0q22o8,67,"alternative metal, alternative rock, conscious hip hop, funk metal, hard rock, nu metal, political hip hop, post-grunge, rap metal, rap rock, rock",0.599,0.957,11.0,-5.764,1.0,0.188,0.0129,7.06e-05,0.155,0.489,103.68,rock,transmission world round decade weapon sound grind shelter look shade lick shots brutal charade poll close like casket truth devour silent play power spectacle monopolize camera eye choice disguise cast mass burn toil vultures thirst blood spectacle monopolize hold rein steal eye fistagons bullets bomb stuff bank staff party rank gore drug lord fuck cord light guerrilla radio turn shit light guerrilla radio turn shit light guerrilla radio turn shit light guerrilla radio contact hijack frequencies blockin beltway past days bombin sound mumia free check federal file pendejos know trial vile army pig silence style radio dial light guerrilla radio turn shit light guerrilla radio turn shit light guerrilla radio turn shit light guerrilla radio turn shit start start better place better time hell stop hell stop hell stop hell stop hell stop hell stop,135,obscene,1999
1546,18666,mos def,sunshine,06pRRMDsx7mdfZQy10it40,48,"conscious hip hop, east coast hip hop, hip hop",0.622,0.725,1.0,-5.627,1.0,0.33,0.128,0.0,0.34,0.467,91.398,hip hop,yeah yeah brand turn little little know gonna hear sun shinin loud clear bright early listen hate players game shoot clock game point blank motherfuck game work come play little shorties pump fake impress amuse confuse dude grow business school hand youngin beat kanye marquee payroll style fresh like like time roley seiko step deck neck shine stand fabulous brooklyn nigga black nigga dude black people let sun shinin shout talib kweli topa topa shouta shouta check nigga cast cherokee shoot long arrow skill ammo small barrel lyric commercial,89,obscene,2019
1547,18667,the lumineers,ho hey,0DwClY2t9YAWHBROMIgrXb,80,"folk-pop, modern rock, neo mellow, stomp and holler",0.685,0.466,0.0,-9.074,1.0,0.0304,0.791,2.06e-06,0.0914,0.353,79.936,pop,try right live lonely life sleepin instead sleepin sleepin family blood bleed know belong know go wrong write song belong belong sweetheart belong belong sweetheart think right think take chinatown standin canal bowery standin belong belong sweetheart belong belong sweetheart need cause bleedin belong belong sweetheart belong belong sweetheart,49,music,2012
1548,18677,weezer,we are all on drugs,5salGxFLSXV88FU6NQ7Iru,38,"alternative rock, modern power pop, modern rock, permanent wave, rock",0.564,0.858,8.0,-3.019,1.0,0.038,0.00082,3.12e-05,0.0881,0.318,117.829,rock,friends mercedesbenz drug late school cause think cool drug headphones step zone drug world care cause drug drug yeah gettin gettin drug yeah stuff whoo twitch seat cause wanna street drug cause fuss cause trust drug best days vanish haze drug wish quit cause sick drug drug yeah gettin gettin drug yeah stuff whoo want reach higher place things drug yeah gettin gettin drug yeah stuff whoo drug drug drug drug drug drug drug drug,75,obscene,2005
1549,18692,john frusciante,song to sing when i'm lonely,2a0WwSvmFdXPTdDMilPA1y,48,acoustic rock,0.629,0.673,6.0,-4.379,1.0,0.0262,0.294,0.0109,0.139,0.419,114.243,rock,song play lonely play game face fall hold tight dream afraid call dare belong reason die leave fault baby fake movement see find peace fling choose beat pride symbols right people fail draw somewhat fate accumulate love pain cling luminous body wait long sign wrong true place time drown think hold facts prove fake action cause look hello crash feel life flash eye throw content throw content yeah throw content yeah throw content,73,sadness,2004
1550,18708,system of a down,revenga,577mOFb1LAvSANIUZ4mbQ7,59,"alternative metal, nu metal, rap metal, rock",0.51,0.944,8.0,-2.174,1.0,0.0768,0.0016,0.000109,0.0686,0.44,140.043,rock,poison drink bleed sink choke link kill stink mother bleed sink poison drink burn sweet trample shrink bleed sink hallelujah wink get brink mother hallelujah wink murder shrink burn sweet revenge take make baby ahahah sweet revenge take make baby ahahah kill stink bleed sink poison drink get brink mother bleed sink trample shrink burn sweet poison drink bleed sink choke link kill stink mother poison drink bleed sink burn sweet revenge take make baby ahahah sweet revenge take make baby ahahah laugh say away laugh say say away away ahah sweet revenge take make baby ahahah sweet revenge make take make bake take fake ahahah ahah ahah sweet shoulda coulda woulda woulda shoulda coulda woulda woulda,117,violence,2005
1551,18778,the beatles,till there was you,0ESIjVxnDnCDaTPo6sStHm,62,"british invasion, classic rock, merseybeat, psychedelic rock, rock",0.727,0.338,5.0,-13.887,1.0,0.0454,0.79,0.0,0.105,0.646,122.421,rock,bell hear ring hear till bird wing till music lyric commercial,11,music,1963
1552,18782,todd rundgren,tiny demons,1AA9dzitQQMtaq51yJh3FI,20,"art rock, country rock, folk rock, mellow gold, philly soul, power pop, singer-songwriter, soft rock, zolo",0.569,0.489,0.0,-12.765,1.0,0.0294,0.549,0.0446,0.2,0.586,120.42,country,play piccolo make smell things aren know hide know inside head tiny demons inside tie lasso heart make drive leave face feel like go jump steal relief tiny demons know hide know inside head tiny demons leave face tiny demons inside tiny demons inside tiny demons inside,47,sadness,1981
1553,18801,lynyrd skynyrd,simple man,1ju7EsSGvRybSNEsRvc7qY,72,"album rock, classic rock, hard rock, rock, southern rock",0.422,0.752,6.0,-8.682,1.0,0.0449,0.0366,0.000119,0.129,0.404,120.47,country,mama tell young come listen closely help simple time live fast trouble come pass woman forget simple kind understand baby simple kind forget gold need soul baby want satisfy simple kind understand baby simple kind worry follow heart lord baby want satisfy simple kind understand baby simple kind baby simple simple understand baby simple kind,55,world/life,1973
1554,18818,jonas brothers,shelf,6scWokfCOYVo9UDWsgd9F2,48,"boy band, pop",0.566,0.758,2.0,-5.082,1.0,0.0358,0.00116,8.03e-06,0.329,0.502,111.986,pop,flirt lonely heart start shoot late pretend know better know heart shelf cold heart melt gonna hold hand felt like movie plan move stick rainy cloud care alright cause late pretend know better know heart shelf yeah cold heart melt gonna tire wastin time heart hangin line girl shelf late pretend know better know heart shelf everybody cold heart melt gonna yeah,62,sadness,2008
